jci_name,description,sensor_type,sensor_error,unit,type,data_type,name
BONNER.4TH-FLR.RM-4414.VAV-4414.COM-STPT,Common Setpoint,common setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 028 COM STPT
BONNER.4TH-FLR.RM-4401.VAV-4401-1.ZN-STPT,Zone Setpoint,common setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 ZN STPT
BONNER.4TH-FLR.RM-4401.VAV-4401-1.COM-STPT,Common Setpoint,common setpoint,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 COM STPT
BONNER.4TH-FLR.RM-4310.VAV-4310.ZN-STPT,Zone Setpoint,common setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 ZN STPT
BONNER.4TH-FLR.RM-4310.VAV-4310.COM-STPT,Common Setpoint,common setpoint,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 COM STPT
BONNER.4TH-FLR.RM-4406.VAV-4406.ZN-STPT,Zone Setpoint,common setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 ZN STPT
BONNER.4TH-FLR.RM-4406.VAV-4406.COM-STPT,Common Setpoint,common setpoint,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 COM STPT
BONNER.4TH-FLR.RM-4402.VAV-4402.COM-STPT,Common Setpoint,common setpoint,,64,Analog Value,2,NAE 110 FC 1 AH1 VMA 036 COM STPT
BH.1STFLR.RM-1511.VAV-5.CLG-CMD,Cooling Command,cooling command,,98,Analog Output,1,NAE 57 N2 1 VAV 5 CLG CMD
BH.1STFLR.RM-1502.VAV-8.CLG-CMD,Cooling Command,cooling command,,98,Analog Output,1,NAE 57 N2 1 VAV 8 CLG CMD
BH.1STFLR.RM-1506.VAV-10.CLG-CMD,Cooling Command,cooling command,,98,Analog Output,1,NAE 57 N2 1 VAV 10 CLG CMD
BH.AHU-2.CLGVLV-CMD,Cooling Command,cooling valve command,cooling command,264,Analog Output,1,NAE 57 N2 2 AHU 2 CLGVLV CMD
BONNER.1ST-FLR.RM-1449.VAV-1449.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 107 FC 1 AH1 FEC 015 CLG CMD
BONNER.1ST-FLR.RM-1305.VAV-1305.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 1 AH1 VMA 019 CLG CMD
BONNER.1ST-FLR.RM-1402.VAV-1402.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 1 AH1 FEC 022 CLG CMD
BONNER.1ST-FLR.RM-1413.VAV-1413.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 107 FC 1 AH1 FEC 023 CLG CMD
BONNER.2ND-FLR.RM-2129.VAV-2129.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 FEC 004 CLG CMD
BONNER.2ND-FLR.RM-2230.VAV-2230.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 005 CLG CMD
BONNER.2ND-FLR.RM-2213.VAV-2213.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 FEC 018 CLG CMD
BONNER.2ND-FLR.RM-2214.VAV-2214.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 019 CLG CMD
BONNER.2ND-FLR.RM-2121A.VAV-2121A.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 021 CLG CMD
BONNER.2ND-FLR.RM-2202.VAV-2202.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 025 CLG CMD
BONNER.2ND-FLR.RM-2129A.VAV-2129A.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 027 CLG CMD
BONNER.2ND-FLR.RM-2150C.VAV-2150C.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 029 CLG CMD
BONNER.2ND-FLR.RM-2140.VAV-2140.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 031 CLG CMD
BONNER.2ND-FLR.RM-2150.VAV-2150.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 034 CLG CMD
BONNER.2ND-FLR.RM-2150A.VAV-2150A.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 013 CLG CMD
BONNER.2ND-FLR.RM-2129B.VAV-2129B.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 FEC 028 CLG CMD
BONNER.2ND-FLR.RM-2234.VAV-2234.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 107 FC 2 AH3 VMA 038 CLG CMD
BONNER.2ND-FLR.RM-2242.VAV-2242.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH3 VMA 005 CLG CMD
BONNER.2ND-FLR.RM-2325.VAV-2325.CLG-CMD,Cooling Coomand,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH1 FEC 012 CLG CMD
BONNER.2ND-FLR.RM-2430.VAV-2430.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH1 VMA 018 CLG CMD
BONNER.2ND-FLR.RM-2418.VAV-2418.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH1 VMA 024 CLG CMD
BONNER.2ND-FLR.RM-2414.VAV-2414.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH1 VMA 025 CLG CMD
BONNER.2ND-FLR.RM-2402.VAV-2402.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH1 VMA 032 CLG CMD
BONNER.3RD-FLR.RM-3126.VAV-3126.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 004 CLG CMD
BONNER.3RD-FLR.RM-3125.VAV-3125.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 FEC 006 CLG CMD
BONNER.3RD-FLR.RM-3146.VAV-3146.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 007 CLG CMD
BONNER.3RD-FLR.RM-3142.VAV-3142.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 009 CLG CMD
BONNER.3RD-FLR.RM-3145.VAV-3145.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 FEC 011 CLG CMD
BONNER.3RD-FLR.RM-3214.VAV-3214.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 015 CLG CMD
BONNER.3RD-FLR.RM-3106.VAV-3106.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 023 CLG CMD
BONNER.3RD-FLR.RM-3202.VAV-3202.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 2 AH3 VMA 027 CLG CMD
BONNER.2ND-FLR.RM-2130.VAV-2130.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 108 FC 1 AH3 VMA 007 CLG CMD
BONNER.2ND-FLR.RM-2002A.VAV-2002A.CLG-CMD,Cooling Command,cooling command,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 010 CLG CMD
BONNER.2ND-FLR.RM-2325.VAV2325-2.CLG-CMD,Cooling Command,cooling command,,95,Analog Value,2,NAE 108 FC 1 AHU1 SAV 035 CLG CMD
BONNER.3RD-FLR.RM-3230.VAV-3230.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH3 VMA 005 CLG CMD
BONNER.3RD-FLR.RM-3246.VAV-3246.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH3 VMA 007 CLG CMD
BONNER.3RD-FLR.RM-3326.VAV-3326.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 VMA 012 CLG CMD
BONNER.3RD-FLR.RM-3417.VAV-3417.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 FEC 019 CLG CMD
BONNER.3RD-FLR.RM-3430.VAV-3430.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 VMA 020 CLG CMD
BONNER.3RD-FLR.RM-3306.VAV-3306.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 VMA 027 CLG CMD
BONNER.3RD-FLR.RM-3402.VAV-3402.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 VMA 029 CLG CMD
BONNER.3RD-FLR.RM-3414.VAV-3414.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 1 AH1 VMA 032 CLG CMD
BONNER.4TH-FLR.RM-4121.VAV-4121.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 FEC 004 CLG CMD
BONNER.4TH-FLR.RM-4134.VAV-4134.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 012 CLG CMD
BONNER.4TH-FLR.RM-4146.VAV-4146.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 015 CLG CMD
BONNER.4TH-FLR.RM-4122.VAV-4122.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 017 CLG CMD
BONNER.4TH-FLR.RM-4218.VAV-4218.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 028 CLG CMD
BONNER.4TH-FLR.RM-4202.VAV-4202.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 030 CLG CMD
BONNER.4TH-FLR.RM-4106.VAV-4106.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 109 FC 2 AH3 VMA 033 CLG CMD
BONNER.4TH-FLR.RM-4230.VAV-4230.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH3 VMA 005 CLG CMD
BONNER.4TH-FLR.RM-4242.VAV-4242.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH3 VMA 007 CLG CMD
BONNER.4TH-FLR.RM-4334.VAV-4334.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AHX VMA 011 CLG CMD
BONNER.4TH-FLR.RM-4430.VAV-4430.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 014 CLG CMD
BONNER.4TH-FLR.RM-4326A.VAV-4326A.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 016 CLG CMD
BONNER.4TH-FLR.RM-4305.VAV-4305.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 FEC 023 CLG CMD
BONNER.4TH-FLR.RM-4306.VAV-4306.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 024 CLG CMD
BONNER.4TH-FLR.RM-4318.VAV-4318.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 026 CLG CMD
BONNER.4TH-FLR.RM-4414.VAV-4414.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 028 CLG CMD
BONNER.4TH-FLR.RM-4402.VAV-4402.CLG-CMD,Cooling Command,cooling command,,98,Analog Value,2,NAE 110 FC 1 AH1 VMA 036 CLG CMD
BONNER.1ST-FLR.RM-1106.VAV-1106.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH3 SAV 004 CLG DMD
BONNER.1ST-FLR.RM-1241.VAV-1241.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 005 CLG DMD
BONNER.1ST-FLR.RM-1005.VAV-1005.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 006 CLG DMD
BONNER.1ST-FLR.RM-C1000.VAV-C1000.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 007 CLG DMD
BONNER.1ST-FLR.RM-1449A.VAV-1449A.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 008 CLG DMD
BONNER.1ST-FLR.RM-1425.VAV-1425.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 009 CLG DMD
BONNER.1ST-FLR.RM-1449B.VAV-1449B.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 010 CLG DMD
BONNER.1ST-FLR.RM-1329.VAV-1329-1A.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 011 CLG DMD
BONNER.1ST-FLR.RM-1423.VAV-1423.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 014 CLG DMD
BONNER.1ST-FLR.RM-1309.VAV-1309-1A.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 016 CLG DMD
BONNER.1ST-FLR.RM-1404.VAV-1404.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 1 AH1 SAV 021 CLG DMD
BONNER.2ND-FLR.RM-2235.VAV-2235.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 007 CLG DMD
BONNER.2ND-FLR.RM-2235A.VAV-2235A.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 CLG DMD
BONNER.2ND-FLR.RM-2229.VAV-2229.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 009 CLG DMD
BONNER.2ND-FLR.RM-2222.VAV-2222.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 011 CLG DMD
BONNER.2ND-FLR.RM-2121.VAV-2121-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 014 CLG DMD
BONNER.2ND-FLR.RM-2206.VAV-2206.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 023 CLG DMD
BONNER.2ND-FLR.RM-2201.VAV-2201.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 024 CLG DMD
BONNER.2ND-FLR.RM-2145B.VAV-2145B.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 030 CLG DMD
BONNER.2ND-FLR.RM-2229C.VAV-2229-3.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 035 CLG DMD
BONNER.2ND-FLR.RM-2001.VAV-2001.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 012 CLG DMD
BONNER.2ND-FLR.RM-2000.VAV-2000.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH3 SAV 009 CLG DMD
BONNER.2ND-FLR.RM-2002.VAV-2002.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 011 CLG DMD
BONNER.2ND-FLR.RM-2417.VAV-2417-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 013 CLG DMD
BONNER.2ND-FLR.RM-2422.VAV-2422.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 017 CLG DMD
BONNER.2ND-FLR.RM-2317.VAV-2317-3.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 022 CLG DMD
BONNER.2ND-FLR.RM-2406.VAV-2406.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 027 CLG DMD
BONNER.2ND-FLR.RM-2401.VAV-2401-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 028 CLG DMD
BONNER.3RD-FLR.RM-3113.VAV-3113-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 012 CLG DMD
BONNER.3RD-FLR.RM-3205.VAV-3205-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 017 CLG DMD
BONNER.3RD-FLR.RM-3206.VAV-3206.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 021 CLG DMD
BONNER.3RD-FLR.RM-3114.VAV-3114.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 022 CLG DMD
BONNER.3RD-FLR.RM-3222.VAV-3222-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 028 CLG DMD
BONNER.3RD-FLR.RM-3222.VAV-3222-2.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 029 CLG DMD
BONNER.3RD-FLR.RM-3221.VAV-3221-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 030 CLG DMD
BONNER.2ND-FLR.RM-2310.VAV-2310.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 1 AH1 SAV 034 CLG DMD
BONNER.3RD-FLR.RM-3130.VAV-3130.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 108 FC 2 AH3 SAV 025 CLG DMD
BONNER.3RD-FLR.RM-3000.VAV-3000.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH3 SAV 009 CLG DMD
BONNER.3RD-FLR.RM-3002.VAV-TM3002.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 010 CLG DMD
BONNER.3RD-FLR.RM-3329.VAV-3329.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 011 CLG DMD
BONNER.3RD-FLR.RM-3318.VAV-3318.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 014 CLG DMD
BONNER.3RD-FLR.RM-3317.VAV-3317-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 015 CLG DMD
BONNER.3RD-FLR.RM-3422.VAV-3422.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 018 CLG DMD
BONNER.3RD-FLR.RM-3401.VAV-3401-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 023 CLG DMD
BONNER.3RD-FLR.RM-3406.VAV-3406.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH1 SAV 031 CLG DMD
BONNER.4TH-FLR.RM-4221.VAV-4221-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 005 CLG DMD
BONNER.4TH-FLR.RM-4222.VAV-4222.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 009 CLG DMD
BONNER.4TH-FLR.RM-4126.VAV-4126.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 010 CLG DMD
BONNER.4TH-FLR.RM-4141.VAV-4141.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 011 CLG DMD
BONNER.4TH-FLR.RM-4145.VAV-4145.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 014 CLG DMD
BONNER.4TH-FLR.RM-4105.VAV-4105-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 019 CLG DMD
BONNER.4TH-FLR.RM-4205.VAV-4205-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 023 CLG DMD
BONNER.4TH-FLR.RM-4206.VAV-4206.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 029 CLG DMD
BONNER.4TH-FLR.RM-4110.VAV-4110.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 2 AH3 SAV 034 CLG DMD
BONNER.3RD-FLR.RM-3105.VAV-3105.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 109 FC 1 AH3 SAV 004 CLG DMD
BONNER.4TH-FLR.RM-4000.VAV-4000-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 008 CLG DMD
BONNER.4TH-FLR.RM-TM4002.VAV-TM4002.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AHX SAV 010 CLG DMD
BONNER.4TH-FLR.RM-4325A.VAV-4325A.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 013 CLG DMD
BONNER.4TH-FLR.RM-4325.VAV-4325.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 018 CLG DMD
BONNER.4TH-FLR.RM-4417.VAV-4417-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 020 CLG DMD
BONNER.4TH-FLR.RM-4422.VAV-4422.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 022 CLG DMD
BONNER.4TH-FLR.RM-4401.VAV-4401-1.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 030 CLG DMD
BONNER.4TH-FLR.RM-4310.VAV-4310.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 034 CLG DMD
BONNER.4TH-FLR.RM-4406.VAV-4406.CLG-DMD,Cooling Demand,cooling demand,,95,Analog Value,2,NAE 110 FC 1 AH1 SAV 035 CLG DMD
BH.AHU1.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning CLG IT
BH.BASEMENT.ARHALL.VAV-1.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 1 Tuning CLG IT
BH.BASEMENT.RM-1229.VAV-2.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 2 Tuning CLG IT
BH.BASEMENT.RM-1212.VAV-3.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 3 Tuning CLG IT
BH.BASEMENT.RM-1230.VAV-4.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 4 Tuning CLG IT
BH.1STFLR.RM-1511.VAV-5.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 5 Tuning CLG IT
BH.1STFLR.RM-1502.VAV-8.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 8 Tuning CLG IT
BH.1STFLR.RM-1506.VAV-10.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 10 Tuning CLG IT
BH.BASEMENT.RM-1226.VAV-53.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 53 Tuning CLG IT
BH.BASEMENT.RM-1222.VAV-54.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 54 Tuning CLG IT
BH.BASEMENT.RM-1223.VAV-55.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 55 Tuning CLG IT
BH.BASEMENT.RM-1217.VAV-56.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 56 Tuning CLG IT
BH.BASEMENT.RM-1215.VAV-57.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 57 Tuning CLG IT
BH.BASEMENT.RM-1213.VAV-58.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 58 Tuning CLG IT
BH.BASEMENT.RM-1211A.VAV-59.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 59 Tuning CLG IT
BH.BASEMENT.RM-1211B.VAV-60.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 60 Tuning CLG IT
BH.BASEMENT.RM-1211C.VAV-61.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 1 VAV 61 Tuning CLG IT
BH.AHU-2.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 2 AHU 2 Tuning CLG IT
BH.AHU-3.CLG-IT,Cooling Integral Time,cooling integral time,,73,Analog Output,1,NAE 57 N2 2 AHU 3 Tuning CLG IT
AV1,MAX_COOL_VENT,cooling maximum flow,,95,Analog Value,2,NAE 107 FC 2 AH3 SAV 008 AV1
BH.AHU1.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 AHU 1 Tuning CLG PB
BH.BASEMENT.ARHALL.VAV-1.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 1 Tuning CLG PB
BH.BASEMENT.RM-1229.VAV-2.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 2 Tuning CLG PB
BH.BASEMENT.RM-1212.VAV-3.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 3 Tuning CLG PB
BH.BASEMENT.RM-1230.VAV-4.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 4 Tuning CLG PB
BH.1STFLR.RM-1511.VAV-5.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 5 Tuning CLG PB
BH.1STFLR.RM-1502.VAV-8.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 8 Tuning CLG PB
BH.1STFLR.RM-1506.VAV-10.CLG-PB,Cooling Proportional Band,cooling prop band,,64,Analog Output,1,NAE 57 N2 1 VAV 10 Tuning CLG PB
